player_id;surname;name;position;club;price;last_season_in_premier_league
1342;Pascal;Struijk;Defender;Leeds;4.5;No
1343;Jaka;Bijol;Defender;Leeds;4.0;Yes
1344;Sebastiaan;Bornauw;Defender;Leeds;4.0;Yes
1345;Sam;Byram;Defender;Leeds;4.0;No
1346;Gabriel;Gudmundsson;Defender;Leeds;4.0;Yes
1347;Joe;Rodon;Defender;Leeds;4.0;No
1348;Isaac;Schmidt;Defender;Leeds;4.0;No
1349;Brenden;Aaronson;Midfielder;Leeds;5.5;No
1350;Wilfried;Gnonto;Midfielder;Leeds;5.5;No
1351;Jack;Harrison;Midfielder;Leeds;5.5;Yes
1352;Daniel;James;Midfielder;Leeds;5.5;No
1353;Ethan;Ampadu;Midfielder;Leeds;5.0;No
1354;Sam;Greenwood;Midfielder;Leeds;5.0;No
1355;Ilia;Gruev;Midfielder;Leeds;5.0;No
1356;Largie;Ramazani;Midfielder;Leeds;5.0;No
1357;Ao;Tanaka;Midfielder;Leeds;5.0;No
1358;Charlie;Crew;Midfielder;Leeds;4.5;No
1359;Joe;Gelhardt;Midfielder;Leeds;4.5;No
1360;Darko;Gyabi;Midfielder;Leeds;4.5;No
1361;Joel;Piroe;Forward;Leeds;5.5;No
1362;Patrick;Bamford;Forward;Leeds;5.0;No
1363;Mateo;Joseph;Forward;Leeds;5.0;No
1364;Lukas;Nmecha;Forward;Leeds;5.0;Yes
1365;Sean;Longstaff;Midfielder;Leeds;5.0;Yes
1366;Anton;Stach;Midfielder;Leeds;5.0;Yes
1367;;Alisson;Goalkeeper;Liverpool;5.5;Yes
1368;Giorgi;Mamardashvili;Goalkeeper;Liverpool;4.5;No
1369;Armin;Pecsi;Goalkeeper;Liverpool;4.0;Yes
1370;Freddie;Woodman;Goalkeeper;Liverpool;4.0;No
1371;Jeremie;Frimpong;Defender;Liverpool;6.0;No
1372;Milos;Kerkez;Defender;Liverpool;6.0;Yes
1373;Andrew;Robertson;Defender;Liverpool;6.0;Yes
1374;Virgil;Van Dijk;Defender;Liverpool;6.0;Yes
1375;Ibrahima;Konate;Defender;Liverpool;5.5;Yes
1376;Conor;Bradley;Defender;Liverpool;5.0;Yes
1377;Joe;Gomez;Defender;Liverpool;5.0;Yes
1378;Kostas;Tsimikas;Defender;Liverpool;5.0;Yes
1379;Amara;Nallo;Defender;Liverpool;4.0;Yes
1380;Rhys;Williams;Defender;Liverpool;4.0;Yes
1381;Calvin;Ramsay;Defender;Liverpool;4.0;Yes
1382;Mohamed;Salah;Midfielder;Liverpool;14.5;Yes
1383;Florian;Wirtz;Midfielder;Liverpool;8.5;No
1385;Cody;Gakpo;Midfielder;Liverpool;7.5;Yes
1386;Federico;Chiesa;Midfielder;Liverpool;6.5;Yes
1387;Alexis;Mac Allister;Midfielder;Liverpool;6.5;Yes
1388;Dominik;Szoboszlai;Midfielder;Liverpool;6.5;Yes
1389;Curtis;Jones;Midfielder;Liverpool;5.5;Yes
1390;Harvey;Elliott;Midfielder;Liverpool;5.5;Yes
1391;Ryan;Gravenberch;Midfielder;Liverpool;5.5;Yes
1392;Ben;Doak;Midfielder;Liverpool;5.0;No
1393;Wataru;Endo;Midfielder;Liverpool;5.0;Yes
1394;Stefan;Bajcetic;Midfielder;Liverpool;4.5;Yes
1395;James;McConnell;Midfielder;Liverpool;4.5;Yes
1396;Tyler;Morton;Midfielder;Liverpool;4.5;Yes
1397;Trey;Nyoni;Midfielder;Liverpool;4.5;Yes
1398;Darwin;Nunez;Forward;Liverpool;6.5;Yes
1399;Jayden;Danns;Forward;Liverpool;4.5;Yes
1400;Hugo;Ekitike;Forward;Liverpool;8.5;No
1401;;Ederson;Goalkeeper;Manchester City;5.5;Yes
1402;Stefan;Ortega;Goalkeeper;Manchester City;5.0;Yes
1403;Marcus;Bettinelli;Goalkeeper;Manchester City;4.0;Yes
1404;Rayan;Ait-nouri;Defender;Manchester City;6.0;Yes
1405;Josko;Gvardiol;Defender;Manchester City;6.0;Yes
1406;Manuel;Akanji;Defender;Manchester City;5.5;Yes
1407;Nathan;Ake;Defender;Manchester City;5.5;Yes
1408;Abdukodir;Khusanov;Defender;Manchester City;5.5;Yes
1409;Matheus;Nunes;Defender;Manchester City;5.5;Yes
1410;Ruben;Dias;Defender;Manchester City;5.5;Yes
1411;John;Stones;Defender;Manchester City;5.5;Yes
1412;Rico;Lewis;Defender;Manchester City;5.0;Yes
1413;Nico;O'Reilly;Defender;Manchester City;5.0;Yes
1414;Vitor;Vitor Reis;Defender;Manchester City;5.0;Yes
1415;Omar;Marmoush;Midfielder;Manchester City;8.5;Yes
1416;Phil;Foden;Midfielder;Manchester City;8.0;Yes
1417;;Savio;Midfielder;Manchester City;7.0;Yes
1418;Bernardo;Silva;Midfielder;Manchester City;6.5;Yes
1419;Rayan;Cherki;Midfielder;Manchester City;6.5;No
1420;Jeremy;Doku;Midfielder;Manchester City;6.5;Yes
1421;Jack;Grealish;Midfielder;Manchester City;6.5;Yes
1422;Ilkay;Gundogan;Midfielder;Manchester City;6.5;Yes
1423;;Rodri;Midfielder;Manchester City;6.5;Yes
1424;Mateo;Kovacic;Midfielder;Manchester City;6.0;Yes
1425;Nico;Gonzalez;Midfielder;Manchester City;6.0;Yes
1426;Oscar;Bobb;Midfielder;Manchester City;5.5;Yes
1427;Claudio;Echeverri;Midfielder;Manchester City;5.5;Yes
1428;James;McAtee;Midfielder;Manchester City;5.5;Yes
1429;Tijjani;Reijnders;Midfielder;Manchester City;5.5;No
1430;Sverre;Nypan;Midfielder;Manchester City;5.0;Yes
1431;Kalvin;Phillips;Midfielder;Manchester City;5.0;Yes
1432;Erling;Haaland;Forward;Manchester City;14.0;Yes
1433;Bryan;Mbeumo;Midfielder;Manchester United;8.0;Yes
1434;Altay;Bayindir;Goalkeeper;Manchester United;5.0;Yes
1435;Andre;Onana;Goalkeeper;Manchester United;5.0;Yes
1436;Elyh;Harrison;Goalkeeper;Manchester United;4.0;Yes
1437;Tom;Heaton;Goalkeeper;Manchester United;4.0;Yes
1438;Dermot;Mee;Goalkeeper;Manchester United;4.0;Yes
1439;Matthijs;De Ligt;Defender;Manchester United;5.0;Yes
1440;Lisandro;Martinez;Defender;Manchester United;5.0;Yes
1441;Noussair;Mazraoui;Defender;Manchester United;5.0;Yes
1442;Diego;D.Leon;Defender;Manchester United;4.5;Yes
1443;Diogo;Dalot;Defender;Manchester United;4.5;Yes
1444;Patrick;Dorgu;Defender;Manchester United;4.5;Yes
1445;Harry;Maguire;Defender;Manchester United;4.5;Yes
1446;Luke;Shaw;Defender;Manchester United;4.5;Yes
1447;Leny;Yoro;Defender;Manchester United;4.5;Yes
1448;Harry;Amass;Defender;Manchester United;4.0;Yes
1449;Tyler;Fredricson;Defender;Manchester United;4.0;Yes
1450;Ayden;Heaven;Defender;Manchester United;4.0;Yes
1451;Tyrell;Malacia;Defender;Manchester United;4.0;Yes
1452;Bruno;Fernandes;Midfielder;Manchester United;9.0;Yes
1453;Matheus;Cunha;Midfielder;Manchester United;8.0;Yes
1454;Marcus;Rashford;Midfielder;Manchester United;7.0;Yes
1455;Amad;Diallo;Midfielder;Manchester United;6.5;Yes
1456;Alejandro;Garnacho;Midfielder;Manchester United;6.5;Yes
1457;;Antony;Midfielder;Manchester United;6.0;Yes
1458;Mason;Mount;Midfielder;Manchester United;6.0;Yes
1459;Jadon;Sancho;Midfielder;Manchester United;6.0;Yes
1460;;Casemiro;Midfielder;Manchester United;5.5;Yes
1461;Kobbie;Mainoo;Midfielder;Manchester United;5.0;Yes
1462;Manuel;Ugarte Ribeiro;Midfielder;Manchester United;5.0;Yes
1463;Toby;Collyer;Midfielder;Manchester United;4.5;Yes
1464;Jayce;Fitzgerald;Midfielder;Manchester United;4.5;Yes
1465;Jack;Fletcher;Midfielder;Manchester United;4.5;Yes
1466;Sekou;Kone;Midfielder;Manchester United;4.5;Yes
1467;Jack;Moorhouse;Midfielder;Manchester United;4.5;Yes
1468;Rasmus;Hojlund;Forward;Manchester United;6.5;Yes
1469;Joshua;Zirkzee;Forward;Manchester United;6.0;Yes
1470;Chido;Obi;Forward;Manchester United;4.5;Yes
1471;Ethan;Wheatley;Forward;Manchester United;4.5;Yes
1472;Nick;Pope;Goalkeeper;Newcastle United;5.0;Yes
1473;Martin;Dubravka;Goalkeeper;Newcastle United;4.0;Yes
1474;Mark;Gillespie;Goalkeeper;Newcastle United;4.0;Yes
1475;Odysseas;Odysseas;Goalkeeper;Newcastle United;4.0;Yes
1476;Lewis;Hall;Defender;Newcastle United;5.5;Yes
1477;Fabian;Schaer;Defender;Newcastle United;5.5;Yes
1478;Sven;Botman;Defender;Newcastle United;5.0;Yes
1479;Dan;Burn;Defender;Newcastle United;5.0;Yes
1480;Tino;Livramento;Defender;Newcastle United;5.0;Yes
1481;Kieran;Trippier;Defender;Newcastle United;5.0;Yes
1482;Emil;Krafth;Defender;Newcastle United;4.5;Yes
1483;Jamaal;Lascelles;Defender;Newcastle United;4.5;Yes
1484;Alex;Murphy;Defender;Newcastle United;4.0;Yes
1485;Harrison;Ashby;Defender;Newcastle United;4.0;No
1486;Miodrag;Pivas;Defender;Newcastle United;4.0;Yes
1487;Matt;Targett;Defender;Newcastle United;4.0;Yes
1488;Anthony;Gordon;Midfielder;Newcastle United;7.5;Yes
1489;Anthony;Elanga;Midfielder;Newcastle United;7.0;Yes
1490;Harvey;Barnes;Midfielder;Newcastle United;6.5;Yes
1491;Bruno;Guimares;Midfielder;Newcastle United;6.5;Yes
1492;Jacob;Murphy;Midfielder;Newcastle United;6.5;Yes
1493;;Joelinton;Midfielder;Newcastle United;6.0;Yes
1494;Sandro;Tonali;Midfielder;Newcastle United;5.5;Yes
1495;;Antonito;Midfielder;Newcastle United;5.0;Yes
1496;Joe;Willock;Midfielder;Newcastle United;5.0;Yes
1497;Isaac;Hayden;Midfielder;Newcastle United;4.5;No
1498;Garang;Kuol;Midfielder;Newcastle United;4.5;Yes
1499;Lewis;Milley;Midfielder;Newcastle United;4.5;Yes
1500;Joe;White;Midfielder;Newcastle United;4.5;Yes
1501;Alexander;Isak;Forward;Newcastle United;10.5;Yes
1502;William;Osula;Forward;Newcastle United;5.5;Yes
1503;Sean;Neave;Forward;Newcastle United;4.5;Yes
1504;Matz;Sels;Goalkeeper;Nottingham Forest;5.0;Yes
1505;Carlos Miguel;Miguel;Goalkeeper;Nottingham Forest;4.0;Yes
1506;Matt;Turner;Goalkeeper;Nottingham Forest;4.0;Yes
1507;Nikola;Milenkovic;Defender;Nottingham Forest;5.5;Yes
1508;;Murillo;Defender;Nottingham Forest;5.5;Yes
1509;Ola;Aina;Defender;Nottingham Forest;5.0;Yes
1510;Neco;Williams;Defender;Nottingham Forest;5.0;Yes
1511;David;David Carmo;Defender;Nottingham Forest;4.5;Yes
1512;Jair;Cunha;Defender;Nottingham Forest;4.5;No
1513;Felipe;Morato;Defender;Nottingham Forest;4.5;Yes
1514;Omar;Richards;Defender;Nottingham Forest;4.5;No
1515;Zach;Abbott;Defender;Nottingham Forest;4.0;Yes
1516;Willy;Boly;Defender;Nottingham Forest;4.0;Yes
1517;Morgan;Gibbs-White;Midfielder;Nottingham Forest;7.5;Yes
1518;Callum;Hudson-Odoi;Midfielder;Nottingham Forest;6.0;Yes
1519;Elliot;Anderson;Midfielder;Nottingham Forest;5.5;Yes
1520;Joao;Jota;Midfielder;Nottingham Forest;5.5;Yes
1521;Nicolas;Dominguez;Midfielder;Nottingham Forest;5.0;Yes
1522;Lewis;O'Brien;Midfielder;Nottingham Forest;5.0;No
1523;Ibrahim;Sangare;Midfielder;Nottingham Forest;5.0;Yes
1524;Ryan;Yates;Midfielder;Nottingham Forest;5.0;Yes
1525;Eric;Da Silva Moreira;Midfielder;Nottingham Forest;4.5;Yes
1526;Marko;Stamenic;Midfielder;Nottingham Forest;4.5;Yes
1527;Chris;Wood;Forward;Nottingham Forest;7.5;Yes
1528;Igor Jesus;Igor Jesus;Forward;Nottingham Forest;6.0;Yes
1529;Taiwo;Awoniyi;Forward;Nottingham Forest;5.5;Yes
1530;Anthony;Patterson;Goalkeeper;Sunderland;4.5;No
1531;Simon;Moore;Goalkeeper;Sunderland;4.0;No
1532;Blondy;Nna Noukeu;Goalkeeper;Sunderland;4.0;Yes
1533;Daniel;Ballard;Defender;Sunderland;4.5;No
1534;Trai;Hume;Defender;Sunderland;4.5;No
1535;Aji;Alese;Defender;Sunderland;4.0;No
1536;Joe;Anderson;Defender;Sunderland;4.0;No
1537;Dennis;Cirkin;Defender;Sunderland;4.0;No
1538;Leo Fuhr;Hjelde;Defender;Sunderland;4.0;No
1539;Niall;Huggins;Defender;Sunderland;4.0;Yes
1540;Zak;Johnson;Defender;Sunderland;4.0;Yes
1541;Luke;O'Nien;Defender;Sunderland;4.0;No
1542;Timothee;Pembele;Defender;Sunderland;4.0;Yes
1543;Reinildo;Reinildo;Defender;Sunderland;4.0;Yes
1544;Jenson;Seelt;Defender;Sunderland;4.0;No
1545;Simon;Adingra;Midfielder;Sunderland;5.5;Yes
1546;Habib;Diarra;Midfielder;Sunderland;5.5;Yes
1547;Patrick;Roberts;Midfielder;Sunderland;5.5;No
1548;Milan;Aleksic;Midfielder;Sunderland;5.0;No
1549;Enzo;Le Fee;Midfielder;Sunderland;5.0;No
1550;Romaine;Mundle;Midfielder;Sunderland;5.0;No
1551;Dan;Neil;Midfielder;Sunderland;5.0;No
1552;Ian;Poveda;Midfielder;Sunderland;5.0;No
1553;Chris;Rigg;Midfielder;Sunderland;5.0;No
1554;Noah;Sadiki;Midfielder;Sunderland;5.0;Yes
1555;Chemsdine;Talbi;Midfielder;Sunderland;5.0;Yes
1556;Abdoullah;Ba;Midfielder;Sunderland;4.5;Yes
1557;Alan;Browne;Midfielder;Sunderland;4.5;No
1558;Pierre;Ekwah;Midfielder;Sunderland;4.5;Yes
1559;Harrison;Jones;Midfielder;Sunderland;4.5;No
1560;Jay;Matete;Midfielder;Sunderland;4.5;Yes
1561;Nectarios;Triantis;Midfielder;Sunderland;4.5;No
1562;Wilson;Isidor;Forward;Sunderland;5.5;No
1563;Eliezer;Mayenda;Forward;Sunderland;5.5;No
1564;Ahmed;Abdullahi;Forward;Sunderland;4.5;Yes
1565;Luís Hemir;Luís Hemir;Forward;Sunderland;4.5;Yes
1566;Nazarii;Rusyn;Forward;Sunderland;4.5;Yes
1567;Guglielmo;Vicario;Goalkeeper;Tottenham Hotspur;5.0;Yes
1568;Brandon;Austin;Goalkeeper;Tottenham Hotspur;4.0;Yes
1569;Antonin;Kinsky;Goalkeeper;Tottenham Hotspur;4.0;Yes
1570;Pedro;Porro;Defender;Tottenham Hotspur;5.5;Yes
1571;Cristian;Romero;Defender;Tottenham Hotspur;5.0;Yes
1572;Kevin;Danso;Defender;Tottenham Hotspur;4.5;Yes
1573;Ben;Davies;Defender;Tottenham Hotspur;4.5;Yes
1574;Radu;Dragusin;Defender;Tottenham Hotspur;4.5;Yes
1575;Djed;Spence;Defender;Tottenham Hotspur;4.5;Yes
1576;Destiny;Udogie;Defender;Tottenham Hotspur;4.5;Yes
1577;Micky;Van de Ven;Defender;Tottenham Hotspur;4.5;Yes
1578;Ashley;Phillips;Defender;Tottenham Hotspur;4.0;No
1579;Takai;Takai;Defender;Tottenham Hotspur;4.0;Yes
1580;Luka;Vuskovic;Defender;Tottenham Hotspur;4.0;Yes
1581;Heung-Min;Son;Midfielder;Tottenham Hotspur;8.5;Yes
1582;Brennan;Johnson;Midfielder;Tottenham Hotspur;7.0;Yes
1583;James;Maddison;Midfielder;Tottenham Hotspur;7.0;Yes
1584;Mohammed;Kudus;Midfielder;Tottenham Hotspur;6.5;Yes
1585;Dejan;Kulusevski;Midfielder;Tottenham Hotspur;6.5;Yes
1586;Mathys;Tel;Midfielder;Tottenham Hotspur;6.5;Yes
1587;Rodrigo;Bentancur;Midfielder;Tottenham Hotspur;5.5;Yes
1588;Lucas;Bergvall;Midfielder;Tottenham Hotspur;5.5;Yes
1589;Yves;Bissouma;Midfielder;Tottenham Hotspur;5.5;Yes
1590;Wilson;Odobert;Midfielder;Tottenham Hotspur;5.5;No
1591;Manor;Solomon;Midfielder;Tottenham Hotspur;5.5;No
1592;Bryan;Bryan;Midfielder;Tottenham Hotspur;5.0;Yes
1593;Archie;Gray;Midfielder;Tottenham Hotspur;5.0;Yes
1594;Mikey;Moore;Midfielder;Tottenham Hotspur;5.0;Yes
1595;Pape Matar;Sarr;Midfielder;Tottenham Hotspur;5.0;Yes
1596;Yang;Min-hyeok;Midfielder;Tottenham Hotspur;4.5;Yes
1597;Callum;Olusesi;Midfielder;Tottenham Hotspur;4.5;Yes
1598;Dominic;Solanke;Forward;Tottenham Hotspur;7.5;Yes
1599;;Richarlison;Forward;Tottenham Hotspur;6.5;Yes
1600;Will;Lankshear;Forward;Tottenham Hotspur;4.5;No
1601;Dane;Scarlett;Forward;Tottenham Hotspur;4.5;No
1602;Alphonse;Areola;Goalkeeper;West Ham United;4.5;Yes
1603;Wes;Foderingham;Goalkeeper;West Ham United;4.0;Yes
1604;Krisztián;Hegyi;Goalkeeper;West Ham United;4.0;Yes
1605;El Hadji Malick;Diouf;Defender;West Ham United;4.5;No
1606;Emerson;Palmieri;Defender;West Ham United;4.5;Yes
1607;Max;Kilman;Defender;West Ham United;4.5;Yes
1608;Konstantinos;Mavropanos;Defender;West Ham United;4.5;Yes
1609;Nayef;Aguerd;Defender;West Ham United;4.5;No
1610;Ollie;Scarles;Defender;West Ham United;4.5;Yes
1611;Jean-Clair;Todibo;Defender;West Ham United;4.5;Yes
1612;Aaron;Wan-Bissaka;Defender;West Ham United;4.5;Yes
1613;Kaelan;Casey;Defender;West Ham United;4.0;Yes
1614;Lucas;Paqueta;Midfielder;West Ham United;6.0;Yes
1615;Tomas;Soucek;Midfielder;West Ham United;6.0;Yes
1616;James;Ward-Prowse;Midfielder;West Ham United;6.0;Yes
1617;Crysencio;Summerville;Midfielder;West Ham United;5.5;Yes
1618;Edson;Alvarez;Midfielder;West Ham United;5.0;Yes
1619;Maxwel;Cornet;Midfielder;West Ham United;5.0;Yes
1620;Guido;Rodriguez;Midfielder;West Ham United;5.0;Yes
1621;Luis;Guilherme;Midfielder;West Ham United;5.0;Yes
1622;George;Earthy;Midfielder;West Ham United;4.5;No
1623;Andy;Irving;Midfielder;West Ham United;4.5;Yes
1624;Lewis;Orford;Midfielder;West Ham United;4.5;Yes
1625;Freddie;Potts;Midfielder;West Ham United;4.5;No
1626;Jarrod;Bowen;Forward;West Ham United;8.0;Yes
1627;Niclas;Fullkrug;Forward;West Ham United;6.0;Yes
1628;Callum;Marshall;Forward;West Ham United;4.5;Yes
1629;Kyle;Walker-Peters;Defender;West Ham United;4.5;Yes
1630;Sam;Johnstone;Goalkeeper;Wolverhampton Wanderers;4.5;Yes
1631;Jose;Sa;Goalkeeper;Wolverhampton Wanderers;4.5;Yes
1632;Daniel;Bentley;Goalkeeper;Wolverhampton Wanderers;4.0;Yes
1633;Tom;King;Goalkeeper;Wolverhampton Wanderers;4.0;Yes
1634;Emmanuel;Agbadou;Defender;Wolverhampton Wanderers;4.5;Yes
1635;Matt;Doherty;Defender;Wolverhampton Wanderers;4.5;Yes
1636;Hugo;Bueno;Defender;Wolverhampton Wanderers;4.5;No
1637;Yerson;Mosquera;Defender;Wolverhampton Wanderers;4.5;Yes
1638;Rodrigo;Gomes;Defender;Wolverhampton Wanderers;4.5;Yes
1639;Santiago;Bueno;Defender;Wolverhampton Wanderers;4.5;Yes
1640;Toti;Gomes;Defender;Wolverhampton Wanderers;4.5;Yes
1641;Ki-Jana;Hoever;Defender;Wolverhampton Wanderers;4.0;No
1642;Bastien;Meupiyou;Defender;Wolverhampton Wanderers;4.0;Yes
1643;Pedro;Lima;Defender;Wolverhampton Wanderers;4.0;Yes
1644;Alfie;Pond;Defender;Wolverhampton Wanderers;4.0;Yes
1645;Hwang;Hee-Chan;Midfielder;Wolverhampton Wanderers;6.0;Yes
1646;;Andre;Midfielder;Wolverhampton Wanderers;5.5;Yes
1647;Jean-Ricner;Bellegarde;Midfielder;Wolverhampton Wanderers;5.5;Yes
1648;Fer;Lopez;Midfielder;Wolverhampton Wanderers;5.5;No
1649;Joao;Gomes;Midfielder;Wolverhampton Wanderers;5.5;Yes
1650;Goncalo;Guedes;Midfielder;Wolverhampton Wanderers;5.5;Yes
1651;Marshall;Munetsi;Midfielder;Wolverhampton Wanderers;5.5;Yes
1652;Boubacar;Traore;Midfielder;Wolverhampton Wanderers;5.0;Yes
1653;Tawanda;Chirewa;Midfielder;Wolverhampton Wanderers;4.5;No
1654;Tom;Edozie;Midfielder;Wolverhampton Wanderers;4.5;Yes
1655;Enso;Gonzalez;Midfielder;Wolverhampton Wanderers;4.5;Yes
1656;Joe;Hodge;Midfielder;Wolverhampton Wanderers;4.5;Yes
1657;Jorgen;Strand Larsen;Forward;Wolverhampton Wanderers;6.5;Yes
1658;Fabio;Silva;Forward;Wolverhampton Wanderers;5.0;No
1659;Sasa;Kalajdzic;Forward;Wolverhampton Wanderers;5.0;Yes
1660;Leon;Chiwome;Forward;Wolverhampton Wanderers;4.5;Yes
1661;Nathan;Fraser;Forward;Wolverhampton Wanderers;4.5;Yes
1662;Jhon;Arias;Midfielder;Wolverhampton Wanderers;5.5;Yes
1663;Viktor;Gyokeres;Forward;Arsenal;9.0;No
1664;Granit;Xhaka;Midfielder;Sunderland;5.0;No
